...1,...2,Name,Username,Profile ID,Date,Likes,Comment,User Verified,Thumbnail,Comment ID,Profile URL,Comment URL
21,NA,an.dre1599,an.dre1599,8088539984,2026-01-04T12:22:27Z,0,@karenadrianede e o Maduro? Está por quem?,no,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/255865852_596888434979585_3065255305063871987_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QGrpKY98GU8-c3N8T27lFjQGNBbOwKSNR9bBi0gI7Q7xCH_xeusMUZJ9Q_3xt1zcJY&_nc_ohc=ZYLjaYDwh-kQ7kNvwHI0qGX&_nc_gid=adgwgI5rUtQA8gfXUjTRKA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfvFgo8IjlqxyIyXvpTEHHqPTR8U82NLIimDkrY7KHz6Yg&oe=6987AEAE&_nc_sid=0985b0,17997443309716432,https://www.instagram.com/an.dre1599,https://www.instagram.com/p/DTCxqH4jhgL/c/17997443309716431
22,NA,an.dre1599,an.dre1599,8088539984,2026-01-04T12:22:48Z,0,@karenadrianede o povo Venezuelano está feliz.,no,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/255865852_596888434979585_3065255305063871987_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QGrpKY98GU8-c3N8T27lFjQGNBbOwKSNR9bBi0gI7Q7xCH_xeusMUZJ9Q_3xt1zcJY&_nc_ohc=ZYLjaYDwh-kQ7kNvwHI0qGX&_nc_gid=adgwgI5rUtQA8gfXUjTRKA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfvFgo8IjlqxyIyXvpTEHHqPTR8U82NLIimDkrY7KHz6Yg&oe=6987AEAE&_nc_sid=0985b0,18101370547698772,https://www.instagram.com/an.dre1599,https://www.instagram.com/p/DTCxqH4jhgL/c/18101370547698772
23,NA,potiguarricardo,potiguarricardo,8747303041,2026-01-04T12:28:31Z,0,👏👏🔥🔥🇻🇪🇻🇪,no,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/518160151_18230289148295042_61944310386582092_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGrpKY98GU8-c3N8T27lFjQGNBbOwKSNR9bBi0gI7Q7xCH_xeusMUZJ9Q_3xt1zcJY&_nc_ohc=TyYH-zNGTEwQ7kNvwFw2t2O&_nc_gid=adgwgI5rUtQA8gfXUjTRKA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfvUx_fEuDbYU3wRhVZ_Hd9UtPv_e4ukXZrjBO2x4bLzYg&oe=6987CC9C&_nc_sid=0985b0,17869342074513776,https://www.instagram.com/potiguarricardo,https://www.instagram.com/p/DTCxqH4jhgL/c/17869342074513775
24,NA,bhakti_vedanta_brasil,bhakti_vedanta_brasil,8720727836,2026-01-04T12:33:34Z,0,"@tomazinicristiano ßó muda a ideologia, os dois lados tem ditador",no,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/505181343_18227354974295837_402433225405899309_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QGrpKY98GU8-c3N8T27lFjQGNBbOwKSNR9bBi0gI7Q7xCH_xeusMUZJ9Q_3xt1zcJY&_nc_ohc=AmxMLm-lczUQ7kNvwGkAL23&_nc_gid=adgwgI5rUtQA8gfXUjTRKA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfuV3-ae4DYLbEVMZxxh784FvSZUy-ohVGk_x200ASbYSA&oe=6987C66B&_nc_sid=0985b0,17874947127469470,https://www.instagram.com/bhakti_vedanta_brasil,https://www.instagram.com/p/DTCxqH4jhgL/c/17874947127469470
25,NA,karenadrianede,karenadrianede,61830254438,2026-01-04T12:39:00Z,0,"@an.dre1599 por ele, Trump  e  maduro estão  no mesmo  patamar, povo pra eles é  lixo",no,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/380310389_325510046814629_4173581921499683360_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QGrpKY98GU8-c3N8T27lFjQGNBbOwKSNR9bBi0gI7Q7xCH_xeusMUZJ9Q_3xt1zcJY&_nc_ohc=Q-VpM-loXSIQ7kNvwGuRybC&_nc_gid=adgwgI5rUtQA8gfXUjTRKA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AftP1b6O-Qg8fUhYnTaPzqrmL3gmSHFSuQpf6ytyGOPA3w&oe=6987ACB9&_nc_sid=0985b0,17992392908913978,https://www.instagram.com/karenadrianede,https://www.instagram.com/p/DTCxqH4jhgL/c/17992392908913978
26,NA,karenadrianede,karenadrianede,61830254438,2026-01-04T12:39:54Z,0,@an.dre1599 não  sabem que lhes espera,no,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/380310389_325510046814629_4173581921499683360_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QGrpKY98GU8-c3N8T27lFjQGNBbOwKSNR9bBi0gI7Q7xCH_xeusMUZJ9Q_3xt1zcJY&_nc_ohc=Q-VpM-loXSIQ7kNvwGuRybC&_nc_gid=adgwgI5rUtQA8gfXUjTRKA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AftP1b6O-Qg8fUhYnTaPzqrmL3gmSHFSuQpf6ytyGOPA3w&oe=6987ACB9&_nc_sid=0985b0,18250399774294688,https://www.instagram.com/karenadrianede,https://www.instagram.com/p/DTCxqH4jhgL/c/18250399774294687
27,NA,dangomes1985,dangomes1985,68960677133,2026-01-04T12:49:26Z,0,NA,no,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/587719952_17903520504301134_4558623566451537214_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QGrpKY98GU8-c3N8T27lFjQGNBbOwKSNR9bBi0gI7Q7xCH_xeusMUZJ9Q_3xt1zcJY&_nc_ohc=RIWdhGCnD00Q7kNvwHLILKD&_nc_gid=adgwgI5rUtQA8gfXUjTRKA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfsMBG2aZ37szwmebCjVM35FLN_VJeYMtOMbcRv_NOV31w&oe=6987AB14&_nc_sid=0985b0,18092637064777168,https://www.instagram.com/dangomes1985,https://www.instagram.com/p/DTCxqH4jhgL/c/18092637064777168
28,NA,an.dre1599,an.dre1599,8088539984,2026-01-04T12:51:05Z,0,@karenadrianede o tempo dirá,no,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/255865852_596888434979585_3065255305063871987_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QGrpKY98GU8-c3N8T27lFjQGNBbOwKSNR9bBi0gI7Q7xCH_xeusMUZJ9Q_3xt1zcJY&_nc_ohc=ZYLjaYDwh-kQ7kNvwHI0qGX&_nc_gid=adgwgI5rUtQA8gfXUjTRKA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfvFgo8IjlqxyIyXvpTEHHqPTR8U82NLIimDkrY7KHz6Yg&oe=6987AEAE&_nc_sid=0985b0,18043413086505488,https://www.instagram.com/an.dre1599,https://www.instagram.com/p/DTCxqH4jhgL/c/18043413086505487
29,NA,_ocaio7,_ocaio7,49804385172,2026-01-04T12:54:03Z,0,Os venezuelanos comemorando na rua dizem ao contrário kkkkkk,no,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/599784711_18055132757657173_715663628345371215_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QGrpKY98GU8-c3N8T27lFjQGNBbOwKSNR9bBi0gI7Q7xCH_xeusMUZJ9Q_3xt1zcJY&_nc_ohc=PGg3mMp2bUoQ7kNvwGLDkpE&_nc_gid=adgwgI5rUtQA8gfXUjTRKA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfvpevqMvnb4b-WV3xt2I-O3NprzUvciYjJ8-gRtnyR8xQ&oe=6987A6EE&_nc_sid=0985b0,17882837922330884,https://www.instagram.com/_ocaio7,https://www.instagram.com/p/DTCxqH4jhgL/c/17882837922330883
30,NA,moisesfelix777,moisesfelix777,64595955482,2026-01-04T13:05:11Z,0,@investidordazarabia pq eles não entenderam que é uma delícia viver em um país com essa ideologia maravilhosa,no,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/590573025_17931381543155483_1524268523455549549_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby41NjMuYzIifQ&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QGrpKY98GU8-c3N8T27lFjQGNBbOwKSNR9bBi0gI7Q7xCH_xeusMUZJ9Q_3xt1zcJY&_nc_ohc=x-bOFol9cEwQ7kNvwE6Useu&_nc_gid=adgwgI5rUtQA8gfXUjTRKA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AftpvCzqqOAzfPG6Iaq5aud00IGKMYL9qCaaIT2DdDCHoA&oe=6987B13E&_nc_sid=0985b0,18020721260795428,https://www.instagram.com/moisesfelix777,https://www.instagram.com/p/DTCxqH4jhgL/c/18020721260795428
31,NA,direto_99,direto_99,75705837094,2026-01-04T13:09:40Z,0,"Grande pragmatismo o seu. Ignorar q o povo está tendo q fugir do seu país por não conseguir tirar um ditador cruel do poder. A família do Maduro hoje tem milhões de dólares em imóveis e bens, enquanto o povo morre de fome, mas ninguém pode se meter né ? Pergunte aos milhões de venezuelanos q saíram de lá o q eles acham, e não aos esquerdistas de iPhone ou professores militantes do Brasil. Óbvio q os EUA visam tbem o petróleo, mas eles não estão matando o próprio povo p se perpetuar no poder, muito pelo contrário, e se tivéssemos mais presidentes patriotas como eles tem, não estaríamos nesta merda e cavando cada dia mais fundo.",no,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/517927532_17844883893525095_6990759322198713807_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QGrpKY98GU8-c3N8T27lFjQGNBbOwKSNR9bBi0gI7Q7xCH_xeusMUZJ9Q_3xt1zcJY&_nc_ohc=YQm6auelL3sQ7kNvwFK-cJS&_nc_gid=adgwgI5rUtQA8gfXUjTRKA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afu_ZKoFzAkYJWGIHGolRRdr1Ww4Bbf-QFVw6PujIaGsag&oe=6987BDC7&_nc_sid=0985b0,18072832808376552,https://www.instagram.com/direto_99,https://www.instagram.com/p/DTCxqH4jhgL/c/18072832808376554
32,NA,direto_99,direto_99,75705837094,2026-01-04T13:14:31Z,0,"A militância esquerdista sempre acha uma justificativa ou desculpa p as aberraçoes cometidas pelos companheiros. É este o principal motivo do nosso atraso, a burrice ideológica.",no,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/517927532_17844883893525095_6990759322198713807_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QGrpKY98GU8-c3N8T27lFjQGNBbOwKSNR9bBi0gI7Q7xCH_xeusMUZJ9Q_3xt1zcJY&_nc_ohc=YQm6auelL3sQ7kNvwFK-cJS&_nc_gid=adgwgI5rUtQA8gfXUjTRKA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afu_ZKoFzAkYJWGIHGolRRdr1Ww4Bbf-QFVw6PujIaGsag&oe=6987BDC7&_nc_sid=0985b0,17991847928860186,https://www.instagram.com/direto_99,https://www.instagram.com/p/DTCxqH4jhgL/c/17991847928860186
33,NA,janealencar8,janealencar8,8158723216,2026-01-04T13:17:27Z,0,#foratrump,no,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/398998637_718886500099869_3838549690180419217_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby41NjguYzIifQ&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QGrpKY98GU8-c3N8T27lFjQGNBbOwKSNR9bBi0gI7Q7xCH_xeusMUZJ9Q_3xt1zcJY&_nc_ohc=zmd1UoAe6eEQ7kNvwE0TDDO&_nc_gid=adgwgI5rUtQA8gfXUjTRKA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Aft_6T0ufXLDCEaQk9Mimm0CEh-RKzLtYqeO9pm6eku2Zw&oe=6987BE83&_nc_sid=0985b0,18063561368548776,https://www.instagram.com/janealencar8,https://www.instagram.com/p/DTCxqH4jhgL/c/18063561368548774
34,NA,janealencar8,janealencar8,8158723216,2026-01-04T13:17:56Z,0,Lula e Brasil podem ser os próximos!,no,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/398998637_718886500099869_3838549690180419217_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby41NjguYzIifQ&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QGrpKY98GU8-c3N8T27lFjQGNBbOwKSNR9bBi0gI7Q7xCH_xeusMUZJ9Q_3xt1zcJY&_nc_ohc=zmd1UoAe6eEQ7kNvwE0TDDO&_nc_gid=adgwgI5rUtQA8gfXUjTRKA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Aft_6T0ufXLDCEaQk9Mimm0CEh-RKzLtYqeO9pm6eku2Zw&oe=6987BE83&_nc_sid=0985b0,18146428201455020,https://www.instagram.com/janealencar8,https://www.instagram.com/p/DTCxqH4jhgL/c/18146428201455020
35,NA,janealencar8,janealencar8,8158723216,2026-01-04T13:18:40Z,0,#solidariedadeavenezuela💙❤💛,no,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/398998637_718886500099869_3838549690180419217_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby41NjguYzIifQ&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QGrpKY98GU8-c3N8T27lFjQGNBbOwKSNR9bBi0gI7Q7xCH_xeusMUZJ9Q_3xt1zcJY&_nc_ohc=zmd1UoAe6eEQ7kNvwE0TDDO&_nc_gid=adgwgI5rUtQA8gfXUjTRKA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Aft_6T0ufXLDCEaQk9Mimm0CEh-RKzLtYqeO9pm6eku2Zw&oe=6987BE83&_nc_sid=0985b0,18083624645144836,https://www.instagram.com/janealencar8,https://www.instagram.com/p/DTCxqH4jhgL/c/18083624645144837
36,NA,janealencar8,janealencar8,8158723216,2026-01-04T13:19:37Z,0,#trumppresoenomanicômio,no,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/398998637_718886500099869_3838549690180419217_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby41NjguYzIifQ&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QGrpKY98GU8-c3N8T27lFjQGNBbOwKSNR9bBi0gI7Q7xCH_xeusMUZJ9Q_3xt1zcJY&_nc_ohc=zmd1UoAe6eEQ7kNvwE0TDDO&_nc_gid=adgwgI5rUtQA8gfXUjTRKA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Aft_6T0ufXLDCEaQk9Mimm0CEh-RKzLtYqeO9pm6eku2Zw&oe=6987BE83&_nc_sid=0985b0,18086944256040428,https://www.instagram.com/janealencar8,https://www.instagram.com/p/DTCxqH4jhgL/c/18086944256040429
37,NA,liz_m_h,liz_m_h,23104844963,2026-01-04T13:26:34Z,0,"Precedente perigoso! Não é sobre defender Maduro, mas a soberania do país!!",no,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/573323465_1219825463302212_7278921664109726296_n.png?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xNTAuYzIifQ&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2QGrpKY98GU8-c3N8T27lFjQGNBbOwKSNR9bBi0gI7Q7xCH_xeusMUZJ9Q_3xt1zcJY&_nc_ohc=SqKFb_fcltUQ7kNvwHy9TF0&_nc_gid=adgwgI5rUtQA8gfXUjTRKA&edm=AI-cjbYBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&oh=00_AfvEECHK0T8n_iClFL628G4VM5vFQHsjdQ_XhHHMpLKZIg&oe=6987D66A&_nc_sid=0985b0,18031588151572928,https://www.instagram.com/liz_m_h,https://www.instagram.com/p/DTCxqH4jhgL/c/18031588151572930
38,NA,klauxdjego,klauxdjego,2325252026,2026-01-04T13:32:47Z,0,Fora da luta armada não há salvação para o proletariado,no,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/181066701_1383647232010642_8782787512320505925_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby40NTUuYzIifQ&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QGrpKY98GU8-c3N8T27lFjQGNBbOwKSNR9bBi0gI7Q7xCH_xeusMUZJ9Q_3xt1zcJY&_nc_ohc=bjQVdMmZXlUQ7kNvwHmC07q&_nc_gid=adgwgI5rUtQA8gfXUjTRKA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afv0EC5HY01UvPpxj4jlIIw3KedZo7RueMgF47iD2QdyZw&oe=6987A7BA&_nc_sid=0985b0,17962105385881052,https://www.instagram.com/klauxdjego,https://www.instagram.com/p/DTCxqH4jhgL/c/17962105385881053
39,NA,luan_lsc,luan_lsc,2021091364,2026-01-04T13:45:59Z,0,O povo venezuelano comendo lixo na rua e ninguém postava vídeo querendo fazer solidariedade para o povo que intrigante isso.,no,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/468486279_913112770795763_9194373623187646255_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QGrpKY98GU8-c3N8T27lFjQGNBbOwKSNR9bBi0gI7Q7xCH_xeusMUZJ9Q_3xt1zcJY&_nc_ohc=d2zR4g6qzYYQ7kNvwE5cPvG&_nc_gid=adgwgI5rUtQA8gfXUjTRKA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AftE-kZzrl0q7TCnkbFnCFnZh2L-pbh59YpMXmvZe7aOzQ&oe=6987B13E&_nc_sid=0985b0,18037857659729288,https://www.instagram.com/luan_lsc,https://www.instagram.com/p/DTCxqH4jhgL/c/18037857659729287
40,NA,savioarthuro,savioarthuro,4876082036,2026-01-04T14:11:07Z,0,@bialopesuff “revolução” 😂😂😂😂😂,no,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/71067427_545776919539618_4459106746891239424_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QGrpKY98GU8-c3N8T27lFjQGNBbOwKSNR9bBi0gI7Q7xCH_xeusMUZJ9Q_3xt1zcJY&_nc_ohc=b4wf6_LokywQ7kNvwEsHQTM&_nc_gid=adgwgI5rUtQA8gfXUjTRKA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Aft8MaavL2q8K8hfqQNieH_T_2FH6QQQQIW4E1WGX1SEEA&oe=6987C502&_nc_sid=0985b0,18105000133671152,https://www.instagram.com/savioarthuro,https://www.instagram.com/p/DTCxqH4jhgL/c/18105000133671150
41,NA,perhychaves,perhychaves,572045255,2026-01-04T14:16:04Z,0,Pela a ideologia o lixo presta solidariedade até pra quem passa o tanque de guerra por cima de civis. LIXO!,no,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/29403175_206236119969702_5512494729465430016_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QGrpKY98GU8-c3N8T27lFjQGNBbOwKSNR9bBi0gI7Q7xCH_xeusMUZJ9Q_3xt1zcJY&_nc_ohc=pZuVe843sBkQ7kNvwEDECWP&_nc_gid=adgwgI5rUtQA8gfXUjTRKA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afsdy8dve0oq9-AZszF59uXObtrCj6_C6dGgTAj9heokSw&oe=6987A762&_nc_sid=0985b0,17853613020563480,https://www.instagram.com/perhychaves,https://www.instagram.com/p/DTCxqH4jhgL/c/17853613020563480
42,NA,dpdanielpereira,dpdanielpereira,71242641265,2026-01-04T14:20:27Z,0,😂😂😂 que pateta. Da ditadura do Maduro ele não fala nada. Hipócrita.,no,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/471884169_504163756015123_6762335870241344670_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QGrpKY98GU8-c3N8T27lFjQGNBbOwKSNR9bBi0gI7Q7xCH_xeusMUZJ9Q_3xt1zcJY&_nc_ohc=x1hLCDcikCcQ7kNvwHA_6hm&_nc_gid=adgwgI5rUtQA8gfXUjTRKA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afsy2GrY5w9uxfqpUkGZ-wPExgdO3ImjJ2sWMCUPVUqKzQ&oe=6987A6A7&_nc_sid=0985b0,18036631994735636,https://www.instagram.com/dpdanielpereira,https://www.instagram.com/p/DTCxqH4jhgL/c/18036631994735637
43,NA,dpdanielpereira,dpdanielpereira,71242641265,2026-01-04T14:21:06Z,0,Esquerdista tem que ser estudado bela imbecilidade.  Pqp.,no,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/471884169_504163756015123_6762335870241344670_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QGrpKY98GU8-c3N8T27lFjQGNBbOwKSNR9bBi0gI7Q7xCH_xeusMUZJ9Q_3xt1zcJY&_nc_ohc=x1hLCDcikCcQ7kNvwHA_6hm&_nc_gid=adgwgI5rUtQA8gfXUjTRKA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afsy2GrY5w9uxfqpUkGZ-wPExgdO3ImjJ2sWMCUPVUqKzQ&oe=6987A6A7&_nc_sid=0985b0,17855335224553236,https://www.instagram.com/dpdanielpereira,https://www.instagram.com/p/DTCxqH4jhgL/c/17855335224553237
44,NA,joaov_gontijo,joaov_gontijo,248153429,2026-01-04T14:40:21Z,0,"@silviagerinoleite enquanto os venezuelanos fizeram festa a noite toda comemorando vcs doentes esquerdistas aq no Brasil criticando 😂😂😂😂 um país que 95% esta abaixo da linha da pobreza, esquerdismo doença grave",no,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/344515887_923628042253222_362937644703668451_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QGrpKY98GU8-c3N8T27lFjQGNBbOwKSNR9bBi0gI7Q7xCH_xeusMUZJ9Q_3xt1zcJY&_nc_ohc=EC5bGupLgwkQ7kNvwHS-QbQ&_nc_gid=adgwgI5rUtQA8gfXUjTRKA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afu_EIrOFW-QZ8OK0T7mrXsQ8fSgONT31MtIh8IayzBkQQ&oe=6987CF3E&_nc_sid=0985b0,17863740447478744,https://www.instagram.com/joaov_gontijo,https://www.instagram.com/p/DTCxqH4jhgL/c/17863740447478745
45,NA,joaov_gontijo,joaov_gontijo,248153429,2026-01-04T14:41:38Z,0,"@leossantos7 bom mesmo é a democracia do maduro né 95% da população a baixo da linha da pobreza, salário de 2 dólares por mês 😂😂 esquerdismo doença grave",no,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/344515887_923628042253222_362937644703668451_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QGrpKY98GU8-c3N8T27lFjQGNBbOwKSNR9bBi0gI7Q7xCH_xeusMUZJ9Q_3xt1zcJY&_nc_ohc=EC5bGupLgwkQ7kNvwHS-QbQ&_nc_gid=adgwgI5rUtQA8gfXUjTRKA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afu_EIrOFW-QZ8OK0T7mrXsQ8fSgONT31MtIh8IayzBkQQ&oe=6987CF3E&_nc_sid=0985b0,18091012862076524,https://www.instagram.com/joaov_gontijo,https://www.instagram.com/p/DTCxqH4jhgL/c/18091012862076525
